0	0.49999	2.50000	7.00000	2.99999	6.50001	9.50000
1	0.49997	2.49991	6.99997	2.99988	6.50001	9.49984
2	0.49995	2.49980	6.99993	2.99975	6.50002	9.49958
3	0.49992	2.49966	6.99986	2.99959	6.50003	9.49920
4	0.49989	2.49951	6.99978	2.99940	6.50006	9.49871
5	0.49986	2.49934	6.99968	2.99920	6.50009	9.49811
6	0.49982	2.49915	6.99957	2.99897	6.50013	9.49740
7	0.49978	2.49893	6.99943	2.99871	6.50018	9.49658
8	0.49973	2.49870	6.99928	2.99843	6.50023	9.49565
9	0.49968	2.49845	6.99911	2.99813	6.50029	9.49461
10	0.49963	2.49818	6.99893	2.99780	6.50036	9.49346
11	0.49957	2.49789	6.99872	2.99745	6.50044	9.49220
12	0.49951	2.49757	6.99850	2.99708	6.50052	9.49083
13	0.49944	2.49724	6.99826	2.99668	6.50062	9.48935
14	0.49937	2.49689	6.99800	2.99626	6.50072	9.48775
15	0.49930	2.49652	6.99773	2.99581	6.50082	9.48605
16	0.49922	2.49613	6.99743	2.99534	6.50094	9.48424
17	0.49913	2.49571	6.99712	2.99485	6.50106	9.48231
18	0.49905	2.49528	6.99679	2.99433	6.50119	9.48028
19	0.49896	2.49483	6.99645	2.99379	6.50133	9.47813
20	0.49886	2.49436	6.99608	2.99322	6.50147	9.47587
21	0.49877	2.49387	6.99570	2.99263	6.50163	9.47351
22	0.49866	2.49336	6.99530	2.99202	6.50179	9.47103
23	0.49856	2.49283	6.99489	2.99138	6.50195	9.46844
24	0.49845	2.49228	6.99445	2.99072	6.50213	9.46574
25	0.49833	2.49171	6.99400	2.99004	6.50231	9.46293
26	0.49822	2.49112	6.99353	2.98933	6.50250	9.46001
27	0.49809	2.49051	6.99305	2.98860	6.50270	9.45698
28	0.49797	2.48988	6.99254	2.98785	6.50290	9.45384
29	0.49784	2.48923	6.99202	2.98707	6.50311	9.45059
30	0.49770	2.48856	6.99148	2.98627	6.50333	9.44723
31	0.49757	2.48788	6.99092	2.98544	6.50356	9.44376
32	0.49743	2.48717	6.99035	2.98459	6.50379	9.44018
33	0.49728	2.48644	6.98976	2.98372	6.50404	9.43648
34	0.49713	2.48570	6.98915	2.98283	6.50429	9.43268
35	0.49698	2.48493	6.98852	2.98191	6.50454	9.42876
36	0.49682	2.48415	6.98788	2.98097	6.50480	9.42474
37	0.49666	2.48334	6.98721	2.98000	6.50507	9.42060
38	0.49650	2.48252	6.98653	2.97901	6.50535	9.41636
39	0.49633	2.48168	6.98584	2.97800	6.50564	9.41200
40	0.49615	2.48081	6.98512	2.97697	6.50593	9.40753
41	0.49598	2.47993	6.98439	2.97591	6.50623	9.40296
42	0.49580	2.47903	6.98364	2.97483	6.50653	9.39827
43	0.49561	2.47811	6.98287	2.97373	6.50685	9.39347
44	0.49543	2.47717	6.98209	2.97260	6.50717	9.38856
45	0.49524	2.47622	6.98128	2.97145	6.50750	9.38354
46	0.49504	2.47524	6.98046	2.97028	6.50783	9.37841
47	0.49484	2.47424	6.97963	2.96908	6.50817	9.37317
48	0.49464	2.47323	6.97877	2.96787	6.50852	9.36782
49	0.49443	2.47220	6.97790	2.96663	6.50887	9.36236
50	0.49422	2.47114	6.97701	2.96536	6.50924	9.35679
51	0.49401	2.47007	6.97610	2.96408	6.50961	9.35111
52	0.49379	2.46898	6.97518	2.96277	6.50998	9.34532
53	0.49357	2.46787	6.97424	2.96144	6.51036	9.33942
54	0.49334	2.46675	6.97328	2.96009	6.51075	9.33341
55	0.49311	2.46560	6.97230	2.95871	6.51115	9.32728
56	0.49288	2.46444	6.97131	2.95732	6.51155	9.32105
57	0.49264	2.46325	6.97030	2.95590	6.51196	9.31471
58	0.49240	2.46205	6.96927	2.95446	6.51237	9.30825
59	0.49216	2.46083	6.96822	2.95299	6.51280	9.30169
60	0.49191	2.45960	6.96716	2.95151	6.51322	9.29502
61	0.49166	2.45834	6.96608	2.95000	6.51366	9.28823
62	0.49141	2.45707	6.96498	2.94847	6.51410	9.28134
63	0.49115	2.45577	6.96386	2.94692	6.51455	9.27434
64	0.49088	2.45446	6.96273	2.94535	6.51500	9.26722
65	0.49062	2.45313	6.96158	2.94375	6.51546	9.26000
66	0.49035	2.45179	6.96042	2.94214	6.51593	9.25266
67	0.49008	2.45042	6.95923	2.94050	6.51640	9.24522
68	0.48980	2.44904	6.95803	2.93884	6.51688	9.23767
69	0.48952	2.44764	6.95681	2.93716	6.51736	9.23000
70	0.48924	2.44623	6.95558	2.93546	6.51785	9.22223
71	0.48895	2.44479	6.95432	2.93374	6.51835	9.21434
72	0.48866	2.44334	6.95305	2.93200	6.51885	9.20635
73	0.48837	2.44187	6.95177	2.93023	6.51936	9.19825
74	0.48807	2.44038	6.95046	2.92845	6.51987	9.19004
75	0.48777	2.43888	6.94914	2.92664	6.52039	9.18171
76	0.48746	2.43735	6.94780	2.92482	6.52092	9.17328
77	0.48716	2.43581	6.94645	2.92297	6.52145	9.16474
78	0.48684	2.43426	6.94507	2.92110	6.52199	9.15609
79	0.48653	2.43269	6.94368	2.91921	6.52253	9.14733
80	0.48621	2.43110	6.94228	2.91731	6.52308	9.13846
81	0.48589	2.42949	6.94085	2.91538	6.52363	9.12948
82	0.48557	2.42786	6.93941	2.91343	6.52419	9.12039
83	0.48524	2.42622	6.93795	2.91146	6.52475	9.11119
84	0.48491	2.42457	6.93648	2.90947	6.52532	9.10188
85	0.48457	2.42289	6.93499	2.90746	6.52589	9.09247
86	0.48423	2.42120	6.93348	2.90544	6.52647	9.08294
87	0.48389	2.41950	6.93195	2.90339	6.52706	9.07331
88	0.48355	2.41777	6.93041	2.90132	6.52764	9.06356
89	0.48320	2.41604	6.92885	2.89924	6.52824	9.05371
90	0.48285	2.41428	6.92727	2.89713	6.52884	9.04375
91	0.48249	2.41251	6.92568	2.89500	6.52944	9.03368
92	0.48214	2.41072	6.92407	2.89286	6.53005	9.02350
93	0.48178	2.40892	6.92244	2.89070	6.53066	9.01321
94	0.48141	2.40710	6.92080	2.88852	6.53127	9.00281
95	0.48105	2.40527	6.91914	2.88632	6.53190	8.99231
96	0.48068	2.40342	6.91746	2.88410	6.53252	8.98170
97	0.48030	2.40155	6.91577	2.88186	6.53315	8.97097
98	0.47993	2.39967	6.91406	2.87960	6.53378	8.96014
99	0.47955	2.39778	6.91233	2.87733	6.53442	8.94921
100	0.47917	2.39587	6.91059	2.87504	6.53506	8.93816
101	0.47878	2.39394	6.90883	2.87273	6.53571	8.92700
