8.5000000000	0.0000000000	0.0000000000


8.4987676200	0.0679000000	0.0539000000


8.4963037984	0.1357935178	0.1077919973


8.4926107167	0.2036737785	0.1616680412


8.4876916288	0.2715335087	0.2155202674


8.4815506056	0.3393647744	0.2693409214


8.4741922230	0.4071588799	0.3231223647


8.4656212245	0.4749063317	0.3768570643


8.4558421904	0.5425968654	0.4305375682


8.4448592404	0.6102195269	0.4841564675


8.4326757910	0.6777627955	0.5377063520


8.4192943799	0.7452147350	0.5911797624


8.4047165651	0.8125631589	0.6445691460


8.3889428986	0.8797957986	0.6978668176


8.3719729734	0.9469004652	0.7510649313


8.3538055345	1.0138651947	0.8041554655


8.3344386462	1.0806783717	0.8571302220


8.3138699007	1.1473288236	0.9099808401


8.2920966542	1.2138058819	0.9626988253


8.2691162705	1.2800994067	1.0152755888


8.2449263560	1.3461997749	1.0677024955


8.2195249673	1.4120978319	1.1199709156


8.1929107788	1.4777848143	1.1720722742


8.1650831998	1.5432522479	1.2239980952


8.1360424385	1.6084918306	1.2757400358


8.1057895120	1.6734953088	1.3272899075


8.0743262099	1.7382543541	1.3786396846


8.0416550180	1.8027604476	1.4297814977


8.0077790119	1.8670047765	1.4807076146


7.9727017304	1.9309781457	1.5314104093


7.9364270371	1.9946709061	1.5818823210


7.8989589771	2.0580729007	1.6321158049


7.8603016356	2.1211734284	1.6821032773


7.8204590019	2.1839612242	1.7318370556


7.7794348431	2.2464244576	1.7813092970


7.7372325888	2.3085507477	1.8305119348


7.6938552310	2.3703271963	1.8794366183


7.6493052386	2.4317404403	1.9280746547


7.6035844928	2.4927767232	1.9764169587


7.5566942426	2.5534219883	2.0244540124


7.5086350874	2.6136619936	2.0721758391


7.4594069895	2.6734824465	2.1195719975


7.4090093227	2.7328691585	2.1666315997


7.3574409608	2.7918082109	2.2133433600


7.3047004105	2.8502861244	2.2596956761


7.2507859890	2.9082900191	2.3056767467


7.1956960428	2.9658077458	2.3512747215


7.1394291990	3.0228279723	2.3964778751


7.0819846309	3.0793402032	2.4412747931


7.0233623168	3.1353347198	2.4856545492


6.9635632621	3.1908024360	2.5296068503


6.9025896590	3.2457346751	2.5731221276


6.8404449590	3.3001228870	2.6161915562


6.7771338468	3.3539583374	2.6588069931


6.7126621139	3.4072318015	2.7009608379


6.6470364486	3.4599332983	2.7426458299


6.5802641647	3.5120518913	2.7838548040


6.5123529009	3.5635755704	2.8245804336


6.4433103232	3.6144912222	2.8648149854


6.3731438561	3.6647846794	2.9045501094


6.3018604670	3.7144408397	2.9437766805


6.2294665139	3.7634438356	2.9824847019


6.1559676652	3.8117772387	3.0206632721


6.0813688899	3.8594242793	3.0583006157


6.0056745108	3.9063680647	3.0953841693


5.9288883129	3.9525917824	3.1319007126


5.8510136908	3.9980788737	3.1678365329


5.7720538230	4.0428131701	3.2031776057


5.6920118564	4.0867789848	3.2379097803


5.6108910886	4.1299611592	3.2720189534


5.5286951372	4.1723450637	3.3054912231


5.4454280874	4.2139165604	3.3383130122


5.3610946143	4.2546619319	3.3704711591


5.2757000767	4.2945677857	3.4019529722


5.1892505837	4.3336209423	3.4327462498


5.1017530375	4.3718083139	3.4628392695


5.0132151527	4.4091167810	3.4922207480


4.9236454595	4.4455330717	3.5208797788


4.8330532912	4.4810436477	3.5488057500


4.7414487624	4.5156346002	3.5759882478


4.6488427377	4.5492915578	3.6024169482


4.5552467956	4.5819996064	3.6280815006


4.4606731879	4.6137432242	3.6529714062


4.3651347952	4.6445062301	3.6770758932


4.2686450795	4.6742717482	3.7003837904


4.1712180325	4.7030221873	3.7228834028


4.0728681203	4.7307392384	3.7445623908


3.9736102213	4.7574038902	3.7654076565


3.8734595581	4.7829964648	3.7854052411


3.7724316212	4.8074966758	3.8045402399


3.6705420835	4.8308837095	3.8227967408


3.5678067080	4.8531363324	3.8401577959


3.4642412488	4.8742330235	3.8566054373


3.3598613516	4.8941521312	3.8721207471


3.2546824609	4.9128720495	3.8866839948


3.1487197480	4.9303714061	3.9002748498


3.0419880731	4.9466292499	3.9128726727


2.9345020023	4.9616252199	3.9244568800


2.8262758987	4.9753396764	3.9350073623


2.7173241009	4.9877537718	3.9445049215


2.6076611957	4.9988494441	3.9529316776


2.4973023731	5.0086093238	3.9602713860


2.3862638366	5.0170165560	3.9665096083


2.2745632246	5.0240545576	3.9716336947


2.1622199873	5.0297067365	3.9756325621


2.0492556716	5.0339562119	3.9784962896


1.9356940745	5.0367855707	3.9802155819


1.8215612535	5.0381766856	3.9807811728


1.7068854013	5.0381106125	3.9801832471


1.5916966177	5.0365675654	3.9784109458


1.4760266150	5.0335269632	3.9754520013


1.3599084011	5.0289675299	3.9712925241


1.2433759740	5.0228674313	3.9659169387


1.1264640542	5.0152044301	3.9593080526


1.0092078714	5.0059560448	3.9514472310


0.8916430103	4.9950997009	3.9423146473


0.7738053165	4.9826128667	3.9318895796


0.6557308567	4.9684731701	3.9201507280


0.5374559270	4.9526584952	3.9070765333


0.4190170991	4.9351470599	3.8926454812


0.3004512992	4.9159174772	3.8768363828


0.1817959093	4.8949488030	3.8596286256


0.0630888867	4.8722205757	3.8410023923


-0.0556311055	4.8477128508	3.8209388458


-0.1743245601	4.8214062334	3.7994202842


-0.2929509845	4.7932819141	3.7764302646


-0.4114687581	4.7633217081	3.7519537003


-0.5298349926	4.7315081022	3.7259769326


-0.6480053954	4.6978243105	3.6984877808


-0.7659341383	4.6622543385	3.6694755705


-0.8835737333	4.6247830584	3.6389311432


-1.0008749151	4.5853962938	3.6068468472


-1.1177865329	4.5440809129	3.5732165110


-1.2342554497	4.5008249308	3.5380353979


-1.3502264518	4.4556176160	3.5013001419


-1.4656421680	4.4084496016	3.4630086630


-1.5804429979	4.3593129947	3.4231600607


-1.6945670504	4.3082014822	3.3817544829


-1.8079500934	4.2551104255	3.3387929683


-1.9205255132	4.2000369390	3.2942772605


-2.0322242869	4.1429799435	3.2482095909


-2.1429749683	4.0839401864	3.2005924311


-2.2527036922	4.0229202160	3.1514282167


-2.3613342014	3.9599242999	3.1007190470


-2.4687879074	3.8949582741	3.0484663735


-2.5749839980	3.8280293095	2.9946706973


-2.6798396114	3.7591455902	2.9393313089


-2.7832701014	3.6883158992	2.8824461211


-2.8851894250	3.6155491300	2.8240116640


-2.9855106797	3.5408537625	2.7640233316


-3.0841468083	3.4642373823	2.7024759777


-3.1810114631	3.3857063673	2.6393649401


-3.2760199733	3.3052659043	2.5746875204


-3.3690903005	3.2229205072	2.5084448280


-3.4601438141	3.1386751500	2.4406437531


-3.5491057029	3.0525369864	2.3712986902


-3.6359048928	2.9645174297	2.3004325906


-3.7204734554	2.8746341965	2.2280770418


-3.8027456340	2.7829128719	2.1542713251


-3.8826567059	2.6893876807	2.0790606962


-3.9601419132	2.5941013852	2.0024943177


-4.0351356262	2.4971044652	1.9246232816


-4.1075708145	2.3984538610	1.8454990349


-4.1773788163	2.2982115758	1.7651723424


-4.2444893538	2.1964433597	1.6836927743


-4.3088307314	2.0932176008	1.6011086232


-4.3703301562	1.9886044691	1.5174671235


-4.4289141419	1.8826753018	1.4328148586


-4.4845089633	1.7755021922	1.3471982617


-4.5370411494	1.6671577367	1.2606641438


-4.5864380016	1.5577148943	1.1732602044


-4.6326281350	1.4472469223	1.0850354961


-4.6755420389	1.3358273590	0.9960408263


-4.7151126539	1.2235300304	0.9063290844


-4.7512759626	1.1104290674	0.8159554907


-4.7839715902	0.9965989204	0.7249777607


-4.8131434077	0.8821143677	0.6334561852


-4.8387401308	0.7670505111	0.5414536234


-4.8607159046	0.6514827586	0.4490354116


-4.8790308619	0.5354867951	0.3562691870


-4.8936516439	0.4191385410	0.2632246331


-4.9045518663	0.3025141031	0.1699731491


-4.9117125196	0.1856897205	0.0765874554


-4.9151222855	0.0687417109	-0.0168588579


-4.9147777573	-0.0482535788	-0.1102918223


-4.9106835511	-0.1652198113	-0.2036376081


-4.9028522968	-0.2820806822	-0.2968230471


-4.8913045008	-0.3987599234	-0.3897761400


-4.8760682774	-0.5151812814	-0.4824265269


-4.8571789463	-0.6312684671	-0.5747058954


-4.8346785016	-0.7469450768	-0.6665483061


-4.8086149597	-0.8621344835	-0.7578904103


-4.7790415994	-0.9767597030	-0.8486715422


-4.7460161101	-1.0907432435	-0.9388336690


-4.7095996724	-1.2040069521	-1.0283211870


-4.6698559950	-1.3164718796	-1.1170805590


-4.6268503408	-1.4280581965	-1.2050597992


-4.5806485784	-1.5386852013	-1.2922078233


-4.5313162997	-1.6482714776	-1.3784736980


-4.4789180540	-1.7567352641	-1.4638058517


-4.4235167507	-1.8639951060	-1.5481513327


-4.3651732905	-1.9699708421	-1.6314552372


-4.3039464857	-2.0745849428	-1.7136604559


-4.2398933187	-2.1777641471	-1.7947078954


-4.1730695653	-2.2794412424	-1.8745372987


-4.1035307581	-2.3795567290	-1.9530886998


-4.0313334005	-2.4780600433	-2.0303043986


-3.9565362682	-2.5749100384	-2.1061311777


-3.8792015907	-2.6700745579	-2.1805223605


-3.7993959074	-2.7635291582	-2.2534393079


-3.7171904658	-2.8552552485	-2.3248520803


-3.6326611305	-2.9452380359	-2.3947392113


-3.5458878785	-3.0334646441	-2.4630867447


-3.4569540186	-3.1199226588	-2.5298868165


-3.3659452902	-3.2045991932	-2.5951360786


-3.2729489670	-3.2874804423	-2.6588342028


-3.1780530504	-3.3685516239	-2.7209826120


-3.0813455928	-3.4477971781	-2.7815834959


-2.9829141572	-3.5252011134	-2.8406391115


-2.8828454016	-3.6007474121	-2.8981513305


-2.7812247650	-3.6744204350	-2.9541213852


-2.6781362346	-3.7462052935	-3.0085497621


-2.5736621696	-3.8160881670	-3.0614362017


-2.4678831671	-3.8840565646	-3.1127797693


-2.3608779570	-3.9500995266	-3.1625789723


-2.2527233150	-4.0142077745	-3.2108319048


-2.1434939901	-4.0763738125	-3.2575364089


-2.0332626422	-4.1365919892	-3.3026902441


-1.9220997873	-4.1948585234	-3.3462912606


-1.8100737531	-4.2511715036	-3.3883375739


-1.6972506422	-4.3055308624	-3.4288277407


-1.5836943085	-4.3579383344	-3.4677609339


-1.4694663456	-4.4083973987	-3.5051371181


-1.3546260939	-4.4569132121	-3.5409572251


-1.2392306654	-4.5034925349	-3.5752233271


-1.1233349929	-4.5481436521	-3.6079388054


-1.0069919047	-4.5908762924	-3.6391085116


-0.8902522274	-4.6317015474	-3.6687389144


-0.7731649193	-4.6706317903	-3.6968382252


-0.6557772327	-4.7076805974	-3.7234164916


-0.5381349045	-4.7428626692	-3.7484856502


-0.4202823683	-4.7761937529	-3.7720595248


-0.3022629823	-4.8076905639	-3.7941537618


-0.1841192591	-4.8373707044	-3.8147856944


-0.0658930865	-4.8652525789	-3.8339741329


0.0523740765	-4.8913553027	-3.8517390844


0.1706410430	-4.9156986052	-3.8681014123


0.2888667918	-4.9383027251	-3.8830824541


0.4070104198	-4.9591883016	-3.8967036176


0.5250311567	-4.9783762596	-3.9089859827


0.6428884393	-4.9958876932	-3.9199499329


0.7605420397	-5.0117437498	-3.9296148381


0.8779522379	-5.0259655156	-3.9379988064


0.9950800275	-5.0385739060	-3.9451185166


1.1118873422	-5.0495895623	-3.9509891387


1.2283372900	-5.0590327579	-3.9556243441


1.3443943843	-5.0669233161	-3.9590364042


1.4600247570	-5.0732805441	-3.9612363724


1.5751963433	-5.0781231874	-3.9622343411


1.6898790248	-5.0814694091	-3.9620397618


1.8040447201	-5.0833368003	-3.9606618101


1.9176674133	-5.0837424244	-3.9581097780


2.0307231143	-5.0827028984	-3.9543934656


2.1431897495	-5.0802345100	-3.9495235468


2.2550469857	-5.0763533649	-3.9435118800


2.3662759998	-5.0710755567	-3.9363717397


2.4768592073	-5.0644173461	-3.9281179491


2.5867799708	-5.0563953329	-3.9187669033


2.6960223093	-5.0470266084	-3.9083364830


2.8045706291	-5.0363288699	-3.8968458695


2.9124094919	-5.0243204903	-3.8843152796


3.0195234312	-5.0110205347	-3.8707656468


3.1258968245	-4.9964487245	-3.8562182749


3.2315138175	-4.9806253527	-3.8406944930


3.3363582980	-4.9635711599	-3.8242153320


3.4404139113	-4.9453071795	-3.8068012418


