-0.49999	-0.00000	-0.00000	2.50000	0.00000	0.00000	-8.50000	0.00000	0.00000
-0.49996	-0.00380	-0.00000	2.49984	0.01900	0.00000	-8.49997	-0.00500	0.00700
-0.49989	-0.00760	-0.00000	2.49951	0.03800	-0.00000	-8.49992	-0.01000	0.01400
-0.49979	-0.01140	-0.00000	2.49901	0.05700	-0.00000	-8.49985	-0.01500	0.02100
-0.49966	-0.01520	-0.00000	2.49836	0.07599	-0.00000	-8.49974	-0.02000	0.02800
-0.49950	-0.01899	-0.00000	2.49753	0.09497	-0.00000	-8.49962	-0.02500	0.03500
-0.49930	-0.02279	-0.00000	2.49655	0.11396	-0.00000	-8.49946	-0.03000	0.04200
-0.49907	-0.02659	-0.00000	2.49540	0.13293	-0.00000	-8.49928	-0.03500	0.04900
-0.49881	-0.03038	-0.00000	2.49408	0.15189	-0.00000	-8.49908	-0.04000	0.05600
-0.49851	-0.03417	-0.00000	2.49260	0.17085	-0.00000	-8.49885	-0.04500	0.06300
-0.49818	-0.03796	-0.00000	2.49096	0.18979	-0.00000	-8.49859	-0.05000	0.07000
-0.49782	-0.04174	-0.00000	2.48915	0.20872	-0.00000	-8.49831	-0.05500	0.07700
-0.49743	-0.04553	-0.00000	2.48718	0.22764	-0.00000	-8.49801	-0.06000	0.08399
-0.49700	-0.04931	-0.00000	2.48504	0.24654	-0.00000	-8.49767	-0.06500	0.09099
-0.49654	-0.05309	-0.00000	2.48274	0.26543	-0.00000	-8.49732	-0.07000	0.09799
-0.49605	-0.05686	-0.00000	2.48028	0.28430	-0.00000	-8.49693	-0.07500	0.10499
-0.49552	-0.06063	-0.00000	2.47765	0.30315	-0.00000	-8.49652	-0.07999	0.11199
-0.49496	-0.06440	-0.00000	2.47486	0.32198	-0.00000	-8.49609	-0.08499	0.11898
-0.49437	-0.06816	-0.00000	2.47190	0.34079	-0.00000	-8.49563	-0.08999	0.12598
-0.49375	-0.07191	-0.00000	2.46878	0.35957	-0.00000	-8.49514	-0.09499	0.13298
-0.49309	-0.07567	-0.00000	2.46550	0.37834	-0.00000	-8.49463	-0.09999	0.13997
-0.49240	-0.07941	-0.00000	2.46205	0.39707	-0.00000	-8.49409	-0.10499	0.14697
-0.49168	-0.08316	-0.00000	2.45845	0.41578	-0.00000	-8.49353	-0.10998	0.15396
-0.49092	-0.08689	-0.00000	2.45467	0.43447	-0.00000	-8.49294	-0.11498	0.16096
-0.49014	-0.09062	-0.00000	2.45074	0.45312	-0.00000	-8.49233	-0.11998	0.16795
-0.48932	-0.09435	-0.00000	2.44664	0.47175	-0.00000	-8.49169	-0.12498	0.17494
-0.48847	-0.09807	-0.00000	2.44238	0.49034	-0.00000	-8.49103	-0.12997	0.18194
-0.48758	-0.10178	-0.00000	2.43796	0.50890	-0.00000	-8.49034	-0.13497	0.18893
-0.48667	-0.10549	-0.00000	2.43338	0.52743	-0.00000	-8.48962	-0.13997	0.19592
-0.48572	-0.10918	-0.00000	2.42863	0.54592	-0.00000	-8.48888	-0.14496	0.20291
-0.48473	-0.11287	-0.00000	2.42372	0.56437	-0.00000	-8.48811	-0.14996	0.20990
-0.48372	-0.11656	-0.00000	2.41865	0.58279	-0.00000	-8.48732	-0.15496	0.21689
-0.48267	-0.12023	-0.00000	2.41342	0.60117	-0.00000	-8.48650	-0.15995	0.22388
-0.48160	-0.12390	-0.00000	2.40803	0.61951	-0.00000	-8.48566	-0.16495	0.23087
-0.48048	-0.12756	-0.00000	2.40248	0.63780	-0.00000	-8.48479	-0.16994	0.23786
-0.47934	-0.13121	-0.00000	2.39676	0.65606	-0.00000	-8.48389	-0.17494	0.24484
-0.47817	-0.13485	-0.00000	2.39089	0.67427	-0.00000	-8.48297	-0.17993	0.25183
-0.47696	-0.13849	-0.00000	2.38485	0.69243	-0.00000	-8.48203	-0.18493	0.25882
-0.47572	-0.14211	-0.00000	2.37866	0.71055	-0.00000	-8.48106	-0.18992	0.26580
-0.47445	-0.14572	-0.00000	2.37230	0.72862	-0.00000	-8.48006	-0.19491	0.27278
-0.47315	-0.14933	-0.00000	2.36579	0.74665	-0.00000	-8.47904	-0.19991	0.27977
-0.47181	-0.15292	-0.00000	2.35911	0.76462	-0.00000	-8.47799	-0.20490	0.28675
-0.47045	-0.15651	-0.00000	2.35228	0.78254	-0.00000	-8.47692	-0.20989	0.29373
-0.46905	-0.16008	-0.00000	2.34529	0.80040	-0.00000	-8.47582	-0.21488	0.30071
-0.46762	-0.16364	-0.00000	2.33814	0.81822	-0.00000	-8.47469	-0.21987	0.30769
-0.46616	-0.16719	-0.00000	2.33083	0.83598	-0.00000	-8.47354	-0.22486	0.31467
-0.46466	-0.17074	-0.00000	2.32337	0.85368	-0.00000	-8.47237	-0.22986	0.32165
-0.46314	-0.17426	-0.00000	2.31575	0.87132	-0.00000	-8.47117	-0.23485	0.32862
-0.46158	-0.17778	-0.00000	2.30797	0.88891	-0.00000	-8.46994	-0.23984	0.33560
-0.46000	-0.18129	-0.00000	2.30003	0.90643	-0.00000	-8.46869	-0.24483	0.34257
-0.45838	-0.18478	-0.00000	2.29194	0.92389	-0.00000	-8.46741	-0.24981	0.34955
-0.45673	-0.18826	-0.00000	2.28369	0.94129	-0.00000	-8.46611	-0.25480	0.35652
-0.45505	-0.19173	-0.00000	2.27528	0.95863	-0.00000	-8.46478	-0.25979	0.36349
-0.45333	-0.19518	-0.00000	2.26672	0.97590	-0.00000	-8.46343	-0.26478	0.37046
-0.45159	-0.19862	-0.00000	2.25801	0.99310	-0.00000	-8.46205	-0.26977	0.37743
-0.44982	-0.20205	-0.00000	2.24914	1.01024	-0.00000	-8.46064	-0.27475	0.38440
